12547836	280	12547836
12547863	281	12547863
12548367	282	12548367
12548376	283	12548376
12548637	284	12548637
12548673	285	12548673
12548736	286	12548736
12548763	287	12548763
12563478	288	12563478
12563487	289	12563487
12563748	290	12563748
12563784	291	12563784
12563847	292	12563847
12563874	293	12563874
12564378	294	12564378
12564387	295	12564387
12564738	296	12564738
12564783	297	12564783
12564837	298	12564837
12564873	299	12564873
12567348	300	12567348
12567384	301	12567384
12567438	302	12567438
12567483	303	12567483
12567834	304	12567834
12567843	305	12567843
12568347	306	12568347
12568374	307	12568374
12568437	308	12568437
12568473	309	12568473
12568734	310	12568734
12568743	311	12568743
12573468	312	12573468
12573486	313	12573486
12573648	314	12573648
12573684	315	12573684
12573846	316	12573846
12573864	317	12573864
12574368	318	12574368
12574386	319	12574386
12574638	320	12574638
12574683	321	12574683
12574836	322	12574836
12574863	323	12574863
12576348	324	12576348
12576384	325	12576384
12576438	326	12576438
12576483	327	12576483
12576834	328	12576834
12576843	329	12576843
12578346	330	12578346
12578364	331	12578364
12578436	332	12578436
12578463	333	12578463
12578634	334	12578634
12578643	335	12578643
12583467	336	12583467
12583476	337	12583476
12583647	338	12583647
12583674	339	12583674
12583746	340	12583746
12583764	341	12583764
12584367	342	12584367
12584376	343	12584376
12584637	344	12584637
12584673	345	12584673
12584736	346	12584736
12584763	347	12584763
12586347	348	12586347
12586374	349	12586374
12586437	350	12586437
12586473	351	12586473
12586734	352	12586734
12586743	353	12586743
12587346	354	12587346
12587364	355	12587364
12587436	356	12587436
12587463	357	12587463
12587634	358	12587634
12587643	359	12587643
12634578	360	12634578
12634587	361	12634587
12634758	362	12634758
12634785	363	12634785
12634857	364	12634857
12634875	365	12634875
12635478	366	12635478
12635487	367	12635487
12635748	368	12635748
12635784	369	12635784
12635847	370	12635847
12635874	371	12635874
12637458	372	12637458
12637485	373	12637485
12637548	374	12637548
12637584	375	12637584
12637845	376	12637845
12637854	377	12637854
12638457	378	12638457
12638475	379	12638475
12638547	380	12638547
12638574	381	12638574
12638745	382	12638745
12638754	383	12638754
12643578	384	12643578
12643587	385	12643587
12643758	386	12643758
12643785	387	12643785
12643857	388	12643857
12643875	389	12643875
12645378	390	12645378
12645387	391	12645387
12645738	392	12645738
12645783	393	12645783
12645837	394	12645837
12645873	395	12645873
12647358	396	12647358
12647385	397	12647385
12647538	398	12647538
12647583	399	12647583
12647835	400	12647835
12647853	401	12647853
12648357	402	12648357
12648375	403	12648375
12648537	404	12648537
12648573	405	12648573
12648735	406	12648735
12648753	407	12648753
12653478	408	12653478
12653487	409	12653487
12653748	410	12653748
12653784	411	12653784
12653847	412	12653847
12653874	413	12653874
12654378	414	12654378
12654387	415	12654387
12654738	416	12654738
12654783	417	12654783
12654837	418	12654837
12654873	419	12654873
12657348	420	12657348
12657384	421	12657384
12657438	422	12657438
12657483	423	12657483
12657834	424	12657834
12657843	425	12657843
12658347	426	12658347
12658374	427	12658374
12658437	428	12658437
12658473	429	12658473
12658734	430	12658734
12658743	431	12658743
12673458	432	12673458
12673485	433	12673485
12673548	434	12673548
12673584	435	12673584
12673845	436	12673845
12673854	437	12673854
12674358	438	12674358
12674385	439	12674385
12674538	440	12674538
12674583	441	12674583
12674835	442	12674835
12674853	443	12674853
12675348	444	12675348
12675384	445	12675384
12675438	446	12675438
12675483	447	12675483
12675834	448	12675834
12675843	449	12675843
12678345	450	12678345
12678354	451	12678354
12678435	452	12678435
12678453	453	12678453
12678534	454	12678534
12678543	455	12678543
12683457	456	12683457
12683475	457	12683475
12683547	458	12683547
12683574	459	12683574
12683745	460	12683745
12683754	461	12683754
12684357	462	12684357
12684375	463	12684375
12684537	464	12684537
12684573	465	12684573
12684735	466	12684735
12684753	467	12684753
12685347	468	12685347
12685374	469	12685374
12685437	470	12685437
12685473	471	12685473
12685734	472	12685734
12685743	473	12685743
12687345	474	12687345
12687354	475	12687354
12687435	476	12687435
12687453	477	12687453
12687534	478	12687534
12687543	479	12687543
12734568	480	12734568
12734586	481	12734586
12734658	482	12734658
12734685	483	12734685
12734856	484	12734856
12734865	485	12734865
12735468	486	12735468
12735486	487	12735486
12735648	488	12735648
12735684	489	12735684
12735846	490	12735846
12735864	491	12735864
12736458	492	12736458
12736485	493	12736485
12736548	494	12736548
12736584	495	12736584
12736845	496	12736845
12736854	497	12736854
12738456	498	12738456
12738465	499	12738465
12738546	500	12738546
12738564	501	12738564
12738645	502	12738645
12738654	503	12738654
12743568	504	12743568
12743586	505	12743586
12743658	506	12743658
12743685	507	12743685
12743856	508	12743856
12743865	509	12743865
12745368	510	12745368
12745386	511	12745386
12745638	512	12745638
12745683	513	12745683
12745836	514	12745836
12745863	515	12745863
12746358	516	12746358
12746385	517	12746385
12746538	518	12746538
12746583	519	12746583
12746835	520	12746835
12746853	521	12746853
12748356	522	12748356
12748365	523	12748365
12748536	524	12748536
12748563	525	12748563
12748635	526	12748635
12748653	527	12748653
12753468	528	12753468
12753486	529	12753486
12753648	530	12753648
12753684	531	12753684
12753846	532	12753846
12753864	533	12753864
12754368	534	12754368
12754386	535	12754386
12754638	536	12754638
12754683	537	12754683
12754836	538	12754836
12754863	539	12754863
12756348	540	12756348
12756384	541	12756384
12756438	542	12756438
12756483	543	12756483
12756834	544	12756834
12756843	545	12756843
12758346	546	12758346
12758364	547	12758364
12758436	548	12758436
12758463	549	12758463
12758634	550	12758634
12758643	551	12758643
12763458	552	12763458
12763485	553	12763485
12763548	554	12763548
12763584	555	12763584
12763845	556	12763845
12763854	557	12763854
12764358	558	12764358
12764385	559	12764385
12764538	560	12764538
12764583	561	12764583
12764835	562	12764835
12764853	563	12764853
12765348	564	12765348
12765384	565	12765384
12765438	566	12765438
12765483	567	12765483
12765834	568	12765834
12765843	569	12765843
12768345	570	12768345
12768354	571	12768354
12768435	572	12768435
12768453	573	12768453
12768534	574	12768534
12768543	575	12768543
12783456	576	12783456
12783465	577	12783465
12783546	578	12783546
12783564	579	12783564
12783645	580	12783645
12783654	581	12783654
12784356	582	12784356
12784365	583	12784365
12784536	584	12784536
12784563	585	12784563
12784635	586	12784635
12784653	587	12784653
12785346	588	12785346
12785364	589	12785364
12785436	590	12785436
12785463	591	12785463
12785634	592	12785634
12785643	593	12785643
12786345	594	12786345
12786354	595	12786354
12786435	596	12786435
12786453	597	12786453
12786534	598	12786534
12786543	599	12786543
12834567	600	12834567
12834576	601	12834576
12834657	602	12834657
12834675	603	12834675
12834756	604	12834756
12834765	605	12834765
12835467	606	12835467
12835476	607	12835476
12835647	608	12835647
12835674	609	12835674
12835746	610	12835746
12835764	611	12835764
12836457	612	12836457
12836475	613	12836475
12836547	614	12836547
12836574	615	12836574
12836745	616	12836745
12836754	617	12836754
12837456	618	12837456
12837465	619	12837465
12837546	620	12837546
12837564	621	12837564
12837645	622	12837645
12837654	623	12837654
12843567	624	12843567
12843576	625	12843576
12843657	626	12843657
12843675	627	12843675
12843756	628	12843756
12843765	629	12843765
12845367	630	12845367
12845376	631	12845376
12845637	632	12845637
12845673	633	12845673
12845736	634	12845736
12845763	635	12845763
12846357	636	12846357
12846375	637	12846375
12846537	638	12846537
12846573	639	12846573
12846735	640	12846735
12846753	641	12846753
12847356	642	12847356
12847365	643	12847365
12847536	644	12847536
12847563	645	12847563
12847635	646	12847635
12847653	647	12847653
12853467	648	12853467
12853476	649	12853476
12853647	650	12853647
12853674	651	12853674
12853746	652	12853746
12853764	653	12853764
12854367	654	12854367
12854376	655	12854376
12854637	656	12854637
12854673	657	12854673
12854736	658	12854736
12854763	659	12854763
12856347	660	12856347
12856374	661	12856374
12856437	662	12856437
12856473	663	12856473
12856734	664	12856734
12856743	665	12856743
12857346	666	12857346
12857364	667	12857364
12857436	668	12857436
12857463	669	12857463
12857634	670	12857634
12857643	671	12857643
12863457	672	12863457
12863475	673	12863475
12863547	674	12863547
12863574	675	12863574
12863745	676	12863745
12863754	677	12863754
12864357	678	12864357
12864375	679	12864375
12864537	680	12864537
12864573	681	12864573
12864735	682	12864735
12864753	683	12864753
12865347	684	12865347
12865374	685	12865374
12865437	686	12865437
12865473	687	12865473
12865734	688	12865734
12865743	689	12865743
12867345	690	12867345
12867354	691	12867354
12867435	692	12867435
12867453	693	12867453
12867534	694	12867534
12867543	695	12867543
12873456	696	12873456
12873465	697	12873465
12873546	698	12873546
12873564	699	12873564
12873645	700	12873645
12873654	701	12873654
12874356	702	12874356
12874365	703	12874365
12874536	704	12874536
12874563	705	12874563
12874635	706	12874635
12874653	707	12874653
12875346	708	12875346
12875364	709	12875364
12875436	710	12875436
12875463	711	12875463
12875634	712	12875634
12875643	713	12875643
12876345	714	12876345
12876354	715	12876354
12876435	716	12876435
12876453	717	12876453
12876534	718	12876534
12876543	719	12876543
13245678	720	13245678
13245687	721	13245687
13245768	722	13245768
13245786	723	13245786
13245867	724	13245867
13245876	725	13245876
13246578	726	13246578
13246587	727	13246587
13246758	728	13246758
13246785	729	13246785
13246857	730	13246857
13246875	731	13246875
13247568	732	13247568
13247586	733	13247586
13247658	734	13247658
13247685	735	13247685
13247856	736	13247856
13247865	737	13247865
13248567	738	13248567
13248576	739	13248576
13248657	740	13248657
13248675	741	13248675
13248756	742	13248756
13248765	743	13248765
13254678	744	13254678
13254687	745	13254687
13254768	746	13254768
13254786	747	13254786
13254867	748	13254867
13254876	749	13254876
13256478	750	13256478
13256487	751	13256487
13256748	752	13256748
13256784	753	13256784
13256847	754	13256847
13256874	755	13256874
13257468	756	13257468
13257486	757	13257486
13257648	758	13257648
13257684	759	13257684
13257846	760	13257846
13257864	761	13257864
13258467	762	13258467
13258476	763	13258476
13258647	764	13258647
13258674	765	13258674
13258746	766	13258746
13258764	767	13258764
13264578	768	13264578
13264587	769	13264587
13264758	770	13264758
13264785	771	13264785
13264857	772	13264857
13264875	773	13264875
13265478	774	13265478
13265487	775	13265487
13265748	776	13265748
13265784	777	13265784
13265847	778	13265847
13265874	779	13265874
13267458	780	13267458
13267485	781	13267485
13267548	782	13267548
13267584	783	13267584
13267845	784	13267845
13267854	785	13267854
13268457	786	13268457
13268475	787	13268475
13268547	788	13268547
13268574	789	13268574
13268745	790	13268745
13268754	791	13268754
13274568	792	13274568
13274586	793	13274586
13274658	794	13274658
13274685	795	13274685
13274856	796	13274856
13274865	797	13274865
13275468	798	13275468
13275486	799	13275486
13275648	800	13275648
13275684	801	13275684
13275846	802	13275846
13275864	803	13275864
13276458	804	13276458
13276485	805	13276485
13276548	806	13276548
13276584	807	13276584
13276845	808	13276845
13276854	809	13276854
13278456	810	13278456
13278465	811	13278465
13278546	812	13278546
13278564	813	13278564
13278645	814	13278645
13278654	815	13278654
13284567	816	13284567
13284576	817	13284576
13284657	818	13284657
13284675	819	13284675
13284756	820	13284756
13284765	821	13284765
13285467	822	13285467
13285476	823	13285476
13285647	824	13285647
13285674	825	13285674
13285746	826	13285746
13285764	827	13285764
13286457	828	13286457
13286475	829	13286475
13286547	830	13286547
13286574	831	13286574
13286745	832	13286745
13286754	833	13286754
13287456	834	13287456
13287465	835	13287465
13287546	836	13287546
13287564	837	13287564
13287645	838	13287645
13287654	839	13287654
13425678	840	13425678
13425687	841	13425687
13425768	842	13425768
13425786	843	13425786
13425867	844	13425867
13425876	845	13425876
13426578	846	13426578
13426587	847	13426587
13426758	848	13426758
13426785	849	13426785
13426857	850	13426857
13426875	851	13426875
13427568	852	13427568
13427586	853	13427586
13427658	854	13427658
13427685	855	13427685
13427856	856	13427856
13427865	857	13427865
13428567	858	13428567
13428576	859	13428576
13428657	860	13428657
13428675	861	13428675
13428756	862	13428756
13428765	863	13428765
13452678	864	13452678
13452687	865	13452687
13452768	866	13452768
13452786	867	13452786
13452867	868	13452867
13452876	869	13452876
13456278	870	13456278
13456287	871	13456287
13456728	872	13456728
13456782	873	13456782
13456827	874	13456827
13456872	875	13456872
13457268	876	13457268
13457286	877	13457286
13457628	878	13457628
13457682	879	13457682
13457826	880	13457826
13457862	881	13457862
13458267	882	13458267
13458276	883	13458276
13458627	884	13458627
13458672	885	13458672
13458726	886	13458726
13458762	887	13458762
13462578	888	13462578
13462587	889	13462587
13462758	890	13462758
13462785	891	13462785
13462857	892	13462857
13462875	893	13462875
13465278	894	13465278
13465287	895	13465287
13465728	896	13465728
13465782	897	13465782
13465827	898	13465827
13465872	899	13465872
13467258	900	13467258
13467285	901	13467285
13467528	902	13467528
13467582	903	13467582
13467825	904	13467825
13467852	905	13467852
13468257	906	13468257
13468275	907	13468275
13468527	908	13468527
13468572	909	13468572
13468725	910	13468725
13468752	911	13468752
13472568	912	13472568
13472586	913	13472586
13472658	914	13472658
13472685	915	13472685
13472856	916	13472856
13472865	917	13472865
13475268	918	13475268
13475286	919	13475286
13475628	920	13475628
13475682	921	13475682
13475826	922	13475826
13475862	923	13475862
13476258	924	13476258
13476285	925	13476285
13476528	926	13476528
13476582	927	13476582
13476825	928	13476825
13476852	929	13476852
13478256	930	13478256
13478265	931	13478265
13478526	932	13478526
13478562	933	13478562
13478625	934	13478625
13478652	935	13478652
13482567	936	13482567
13482576	937	13482576
13482657	938	13482657
13482675	939	13482675
13482756	940	13482756
13482765	941	13482765
13485267	942	13485267
13485276	943	13485276
13485627	944	13485627
13485672	945	13485672
13485726	946	13485726
13485762	947	13485762
13486257	948	13486257
13486275	949	13486275
13486527	950	13486527
13486572	951	13486572
13486725	952	13486725
13486752	953	13486752
13487256	954	13487256
13487265	955	13487265
13487526	956	13487526
13487562	957	13487562
13487625	958	13487625
13487652	959	13487652
13524678	960	13524678
13524687	961	13524687
13524768	962	13524768
13524786	963	13524786
13524867	964	13524867
13524876	965	13524876
13526478	966	13526478
13526487	967	13526487
13526748	968	13526748
13526784	969	13526784
13526847	970	13526847
13526874	971	13526874
13527468	972	13527468
13527486	973	13527486
13527648	974	13527648
13527684	975	13527684
13527846	976	13527846
13527864	977	13527864
13528467	978	13528467
13528476	979	13528476
13528647	980	13528647
13528674	981	13528674
13528746	982	13528746
13528764	983	13528764
13542678	984	13542678
13542687	985	13542687
13542768	986	13542768
13542786	987	13542786
13542867	988	13542867
13542876	989	13542876
13546278	990	13546278
13546287	991	13546287
13546728	992	13546728
13546782	993	13546782
13546827	994	13546827
13546872	995	13546872
13547268	996	13547268
13547286	997	13547286
13547628	998	13547628
13547682	999	13547682
13547826	1000	13547826
13547862	1001	13547862
13548267	1002	13548267
13548276	1003	13548276
13548627	1004	13548627
13548672	1005	13548672
13548726	1006	13548726
13548762	1007	13548762
13562478	1008	13562478
13562487	1009	13562487
13562748	1010	13562748
13562784	1011	13562784
13562847	1012	13562847
13562874	1013	13562874
13564278	1014	13564278
13564287	1015	13564287
13564728	1016	13564728
13564782	1017	13564782
13564827	1018	13564827
13564872	1019	13564872
13567248	1020	13567248
13567284	1021	13567284
13567428	1022	13567428
13567482	1023	13567482
13567824	1024	13567824
13567842	1025	13567842
13568247	1026	13568247
13568274	1027	13568274
13568427	1028	13568427
13568472	1029	13568472
13568724	1030	13568724
13568742	1031	13568742
13572468	1032	13572468
13572486	1033	13572486
13572648	1034	13572648
13572684	1035	13572684
13572846	1036	13572846
13572864	1037	13572864
13574268	1038	13574268
13574286	1039	13574286
13574628	1040	13574628
13574682	1041	13574682
13574826	1042	13574826
13574862	1043	13574862
13576248	1044	13576248
13576284	1045	13576284
13576428	1046	13576428
13576482	1047	13576482
13576824	1048	13576824
13576842	1049	13576842
13578246	1050	13578246
13578264	1051	13578264
13578426	1052	13578426
13578462	1053	13578462
13578624	1054	13578624
13578642	1055	13578642
13582467	1056	13582467
13582476	1057	13582476
13582647	1058	13582647
13582674	1059	13582674
13582746	1060	13582746
13582764	1061	13582764
13584267	1062	13584267
13584276	1063	13584276
13584627	1064	13584627
13584672	1065	13584672
13584726	1066	13584726
13584762	1067	13584762
13586247	1068	13586247
13586274	1069	13586274
13586427	1070	13586427
13586472	1071	13586472
13586724	1072	13586724
13586742	1073	13586742
13587246	1074	13587246
13587264	1075	13587264
13587426	1076	13587426
13587462	1077	13587462
13587624	1078	13587624
13587642	1079	13587642
13624578	1080	13624578
13624587	1081	13624587
13624758	1082	13624758
13624785	1083	13624785
13624857	1084	13624857
13624875	1085	13624875
13625478	1086	13625478
13625487	1087	13625487
13625748	1088	13625748
13625784	1089	13625784
13625847	1090	13625847
13625874	1091	13625874
13627458	1092	13627458
13627485	1093	13627485
13627548	1094	13627548
13627584	1095	13627584
13627845	1096	13627845
13627854	1097	13627854
13628457	1098	13628457
13628475	1099	13628475
13628547	1100	13628547
13628574	1101	13628574
13628745	1102	13628745
13628754	1103	13628754
13642578	1104	13642578
13642587	1105	13642587
13642758	1106	13642758
13642785	1107	13642785
13642857	1108	13642857
13642875	1109	13642875
13645278	1110	13645278
13645287	1111	13645287
13645728	1112	13645728
13645782	1113	13645782
13645827	1114	13645827
13645872	1115	13645872
13647258	1116	13647258
13647285	1117	13647285
13647528	1118	13647528
13647582	1119	13647582
13647825	1120	13647825
13647852	1121	13647852
13648257	1122	13648257
13648275	1123	13648275
13648527	1124	13648527
13648572	1125	13648572
13648725	1126	13648725
13648752	1127	13648752
13652478	1128	13652478
13652487	1129	13652487
13652748	1130	13652748
13652784	1131	13652784
13652847	1132	13652847
13652874	1133	13652874
13654278	1134	13654278
13654287	1135	13654287
13654728	1136	13654728
13654782	1137	13654782
13654827	1138	13654827
13654872	1139	13654872
13657248	1140	13657248
13657284	1141	13657284
13657428	1142	13657428
13657482	1143	13657482
13657824	1144	13657824
13657842	1145	13657842
13658247	1146	13658247
13658274	1147	13658274
13658427	1148	13658427
13658472	1149	13658472
13658724	1150	13658724
13658742	1151	13658742
13672458	1152	13672458
13672485	1153	13672485
13672548	1154	13672548
13672584	1155	13672584
13672845	1156	13672845
13672854	1157	13672854
13674258	1158	13674258
13674285	1159	13674285
13674528	1160	13674528
13674582	1161	13674582
13674825	1162	13674825
13674852	1163	13674852
13675248	1164	13675248
13675284	1165	13675284
13675428	1166	13675428
13675482	1167	13675482
13675824	1168	13675824
13675842	1169	13675842
13678245	1170	13678245
13678254	1171	13678254
13678425	1172	13678425
13678452	1173	13678452
13678524	1174	13678524
13678542	1175	13678542
13682457	1176	13682457
13682475	1177	13682475
13682547	1178	13682547
13682574	1179	13682574
13682745	1180	13682745
13682754	1181	13682754
13684257	1182	13684257
13684275	1183	13684275
13684527	1184	13684527
13684572	1185	13684572
13684725	1186	13684725
13684752	1187	13684752
13685247	1188	13685247
13685274	1189	13685274
13685427	1190	13685427
13685472	1191	13685472
13685724	1192	13685724
13685742	1193	13685742
13687245	1194	13687245
13687254	1195	13687254
13687425	1196	13687425
13687452	1197	13687452
13687524	1198	13687524
13687542	1199	13687542
13724568	1200	13724568
13724586	1201	13724586
13724658	1202	13724658
13724685	1203	13724685
13724856	1204	13724856
13724865	1205	13724865
13725468	1206	13725468
13725486	1207	13725486
13725648	1208	13725648
13725684	1209	13725684
13725846	1210	13725846
13725864	1211	13725864
13726458	1212	13726458
13726485	1213	13726485
13726548	1214	13726548
13726584	1215	13726584
13726845	1216	13726845
13726854	1217	13726854
13728456	1218	13728456
13728465	1219	13728465
13728546	1220	13728546
13728564	1221	13728564
13728645	1222	13728645
13728654	1223	13728654
13742568	1224	13742568
13742586	1225	13742586
13742658	1226	13742658
13742685	1227	13742685
13742856	1228	13742856
13742865	1229	13742865
13745268	1230	13745268
13745286	1231	13745286
13745628	1232	13745628
13745682	1233	13745682
13745826	1234	13745826
13745862	1235	13745862
13746258	1236	13746258
13746285	1237	13746285
13746528	1238	13746528
13746582	1239	13746582
13746825	1240	13746825
13746852	1241	13746852
13748256	1242	13748256
13748265	1243	13748265
13748526	1244	13748526
13748562	1245	13748562
13748625	1246	13748625
13748652	1247	13748652
13752468	1248	13752468
13752486	1249	13752486
13752648	1250	13752648
13752684	1251	13752684
13752846	1252	13752846
13752864	1253	13752864
13754268	1254	13754268
13754286	1255	13754286
13754628	1256	13754628
13754682	1257	13754682
13754826	1258	13754826
13754862	1259	13754862
13756248	1260	13756248
13756284	1261	13756284
13756428	1262	13756428
13756482	1263	13756482
13756824	1264	13756824
13756842	1265	13756842
13758246	1266	13758246
13758264	1267	13758264
13758426	1268	13758426
13758462	1269	13758462
13758624	1270	13758624
13758642	1271	13758642
13762458	1272	13762458
13762485	1273	13762485
13762548	1274	13762548
13762584	1275	13762584
13762845	1276	13762845
13762854	1277	13762854
13764258	1278	13764258
13764285	1279	13764285
13764528	1280	13764528
13764582	1281	13764582
13764825	1282	13764825
13764852	1283	13764852
13765248	1284	13765248
13765284	1285	13765284
13765428	1286	13765428
13765482	1287	13765482
13765824	1288	13765824
13765842	1289	13765842
13768245	1290	13768245
13768254	1291	13768254
13768425	1292	13768425
13768452	1293	13768452
13768524	1294	13768524
13768542	1295	13768542
13782456	1296	13782456
13782465	1297	13782465
13782546	1298	13782546
13782564	1299	13782564
13782645	1300	13782645
13782654	1301	13782654
13784256	1302	13784256
13784265	1303	13784265
13784526	1304	13784526
13784562	1305	13784562
13784625	1306	13784625
13784652	1307	13784652
13785246	1308	13785246
13785264	1309	13785264
13785426	1310	13785426
13785462	1311	13785462
13785624	1312	13785624
13785642	1313	13785642
13786245	1314	13786245
13786254	1315	13786254
13786425	1316	13786425
13786452	1317	13786452
13786524	1318	13786524
13786542	1319	13786542
13824567	1320	13824567
13824576	1321	13824576
13824657	1322	13824657
13824675	1323	13824675
13824756	1324	13824756
13824765	1325	13824765
13825467	1326	13825467
13825476	1327	13825476
13825647	1328	13825647
13825674	1329	13825674
13825746	1330	13825746
13825764	1331	13825764
13826457	1332	13826457
13826475	1333	13826475
13826547	1334	13826547
13826574	1335	13826574
13826745	1336	13826745
13826754	1337	13826754
13827456	1338	13827456
13827465	1339	13827465
13827546	1340	13827546
13827564	1341	13827564
13827645	1342	13827645
13827654	1343	13827654
13842567	1344	13842567
13842576	1345	13842576
13842657	1346	13842657
13842675	1347	13842675
13842756	1348	13842756
13842765	1349	13842765
13845267	1350	13845267
13845276	1351	13845276
13845627	1352	13845627
13845672	1353	13845672
13845726	1354	13845726
13845762	1355	13845762
13846257	1356	13846257
13846275	1357	13846275
13846527	1358	13846527
13846572	1359	13846572
13846725	1360	13846725
13846752	1361	13846752
13847256	1362	13847256
